SITENAME,CITY,ADDRESS,UTMZONE,UTMEASTING,UTMNORTH,Latitude,Longitude,MPCA_SITE_ID,AQS_Site_ID,date,wd,ws,ReportName,Parameter,DetectionLimit,Pollutant,Result,Censored
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12112,0.001,Chromium (TSP),0.0030622,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12126,0.0141,Iron (TSP),1.0738971,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12132,0.0011,Manganese (TSP),0.0083119,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12136,4e-4,Nickel (TSP),0.0024812,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12154,0.0011,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12167,0.0056,Zinc (TSP),0.0312913,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,14129,0.0011,Lead (TSP) LC,0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12126,0.0141,Iron (TSP),0.1009651,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12132,0.0011,Manganese (TSP),0.0029747,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12136,4e-4,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12154,0.0011,Selenium (TSP),0.0011857,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,12167,0.0056,Zinc (TSP),0.0203896,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-06,193.14342691031584,9.187571217179924,Fire Station 20,14129,0.0011,Lead (TSP) LC,0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12126,0.0141,Iron (TSP),0.4882897,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12132,0.0011,Manganese (TSP),0.0183166,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12136,4e-4,Nickel (TSP),4.242e-4,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12154,0.0011,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,12167,0.0056,Zinc (TSP),0.0372213,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-12,313.9608033917911,14.151478352369434,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.0015888,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12102,0.001,Antimony (TSP),0.0011747,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12112,0.001,Chromium (TSP),0.0011803,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12126,0.0141,Iron (TSP),0.3399597,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12132,0.0011,Manganese (TSP),0.0095506,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12136,4e-4,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12154,0.0011,Selenium (TSP),0.0013639,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,12167,0.0056,Zinc (TSP),0.0412563,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-18,135.82549481892204,15.203344182156089,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.0035249,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12126,0.0141,Iron (TSP),0.171587,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12132,0.0011,Manganese (TSP),0.0044818,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12136,4e-4,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12154,0.0011,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,12167,0.0056,Zinc (TSP),0.038753,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-02-24,349.87990434832886,9.365420563749943,Fire Station 20,14129,0.0011,Lead (TSP) LC,0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12126,0.0141,Iron (TSP),0.6445904,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12132,0.0011,Manganese (TSP),0.019506,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12136,4e-4,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12154,0.0011,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,12167,0.0056,Zinc (TSP),0.0518767,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-01,347.28849791264867,7.952104634274409,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.003842,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12102,0.001,Antimony (TSP),0.0014833,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12112,0.001,Chromium (TSP),0.0012983,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12126,0.0141,Iron (TSP),0.6982178,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12132,0.0011,Manganese (TSP),0.0225242,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12136,4e-4,Nickel (TSP),5.975e-4,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12154,0.0011,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,12167,0.0056,Zinc (TSP),0.0642927,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-07,127.69543735591813,10.146087493790906,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.0041378,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12102,0.001,Antimony (TSP),0.0014408,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12126,0.0141,Iron (TSP),0.2541263,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12132,0.0011,Manganese (TSP),0.0065124,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12136,4e-4,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12154,0.0011,Selenium (TSP),0.0011672,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,12167,0.0056,Zinc (TSP),0.0415585,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-13,137.31507576245906,9.222386401551418,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.0035242,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12103,0.001,Arsenic (TSP),0.0012438,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12112,0.001,Chromium (TSP),0.0018186,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12126,0.0141,Iron (TSP),0.215863,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12132,0.0011,Manganese (TSP),0.0053201,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-03-19,8.660972693739094,9.281417485914004,Fire Station 20,12136,4e-4,Nickel (TSP),6.244e-4,FALSE
